,PROPOSE_DT,BILL_TEXT
153,2020-04-27,"제안이유

최근 ‘코로나바이러스감염증-19(이하 코로나19)’의 국내 확산 이후 강력한 방역 대응 과정에서 소비 등 민간의 경제활동이 크게 위축되어 소상공인 및 중소기업 등의 매출이 급감하는 등 어려움이 가중되고 있는 상황임.
이에 개인사업자 또는 법인이 사업과 관련한 재화 또는 용역을 소상공인으로부터 구매하고 구매대금을 3개월 앞당겨 2020년 4월부터 8월 중에 선결제하는 경우 선결제 금액의 3%를 소득세 또는 법인세에서 세액공제하고, 개인이 2020년 3월부터 8월까지 결제한 금액에 대해 소득공제율을 결제수단에 상관없이 80%로 상향하고자 함.


주요내용

가. 내국인이 소상공인으로부터 사업과 관련한 재화 또는 용역을 구입하면서 구매대금을 3개월 이상 앞당겨 2020년 4월부터 8월 기간 중에 선결제하는 경우에는 선결제 금액의 3%를 소득세 또는 법인세에서 세액공제함(안 제99조의12 신설).
나. 2020년 3월부터 8월까지 신용카드등 사용금액에 대한 소득공제율을 결제수단에 상관없이 80%로 인상함(안 제126조의2)."
154,2020-04-27,"제안이유 및 주요내용

코로나바이러스감염증-19(코로나19)가 전세계로 확산되면서 국경간？국가내 이동성이 극도로 위축되는 등 전세계적인 경제충격이 발생하고 있고, 국내의 생산？투자？소비 모두 감소하는 등 실물경제의 위축이 본격화 되고 있는 상황임. 이러한 전세계적인 감염 확산세 등을 감안하면 민생의 어려움이 상당기간 지속될 가능성이 농후할 것으로 보임.
이에 코로나19로 큰 어려움을 겪고 있는 국민들의 소득？생계보장, 소비진작 등을 위하여 추가경정예산안의 편성을 통하여 긴급재난지원금의 재원을 마련함과 동시에 긴급재난지원의 자발적 기부금의 모집을 가능하게 하여 해당 재원을 효율적으로 활용하고자 함."
155,2020-04-24,"■ 제안이유 및 주요내용

대한민국 정부는 「대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정」 제5조에도 불구하고, 주한미군 주둔비용의 공평한 분담과 한미동맹의 발전을 위해 미국 정부와 1991년부터 「대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정 제5조에 대한 특별조치에 관한 대한민국과 미합중국간의 협정」(방위비분담특별협정)을 체결하고, 주한미군 한국인 근로자의 인건비와 군수비용, 그리고 군사건설비용 등을 분담하여 왔음.
그러나 제10차 방위비분담특별협정 종료 이후 제11차 방위비분담특별협정 체결을 위한 협상이 지연되는 가운데 시행한 미국 정부의 주한미군 한국인 근로자 무급휴직 조치에 따라 주한미군 한국인 근로자의 지위와 생활이 불안정한 상황에 처하였음.
이에 대한민국의 지원분 가운데 인건비 분담 항목을 선지급하거나, 지원금을 직접 지급함으로써 주한미군 한국인 근로자의 생활안정을 도모하고, 한미동맹을 더욱 공고히 하고자 함."
156,2020-04-24,"제안이유 및 주요내용

최근 국민적 공분을 사고 있는 이른바 텔레그램 n번방 사건은 아동·청소년을 대상으로 성착취물을 제작한 뒤 판매 등 유포하여 범죄 수익을 거둬들였음. 이뿐만이 아니라 피의자들은 아동·청소년의 성착취물을 협박의 빌미로 삼아 미성년인 피해자들이 성착취 구조에서 벗어나지 못하도록 하는 등 씻을 수 없는 아픔과 고통을 주었음.
이처럼 아동·청소년이용음란물 범죄의 양상이 심각해지고 있으나 해당 범죄에 대한 제재와 사회적 감시망 구축 등은 미비한 실정임. 이에 아동·청소년이용음란물 범죄의 양상 중 하나로 나타난 광고？소개 행위에 대한 처벌을 신설하고, 아동·청소년이용음란물 소지죄로 벌금형을 선고받는 자의 경우에도 아동·청소년관련기관에의 취업을 제한할 수 있도록 함. 또한 아동·청소년이용음란물 범죄를 수사기관에 신고한 자에 대해 신고포상금을 지급할 수 있도록 하여 사회적 감시를 강화하고자 함(안 제11조제2항·제3항, 제56조제1항, 제59조제1항)."
157,2020-04-24,"제안이유

주한미군에 공여되어 낙후된 주변지역의 경제 진흥과 주민의 복리증진 등을 위해 「주한미군 공여구역주변지역 등 지원 특별법」이 시행되고 있고, 주한미군기지가 이전되는 평택시 등에 대한 지원, 이전지역 주민의 권익을 보호하기 위하여 「주한미군기지 이전에 따른 평택시 등의 지원 등에 관한 특별법」이 시행되고 있음.
그런데 국가의 정책사업인 주한미군기지 이전 및 최근 한？미 방위비분담 특별협정 협상 지연으로 인한 무급휴직 단행 등 직접적으로 고용관계, 생활안정을 위협받는 주한미군 한국인근로자의 권익을 보호하기 위한 대책은 마련되지 않고 있는 상황임.
이에 무급휴직 중인 주한미군 한국인근로자에 대한 체계적이고 구체적인 지원 대책을 마련함으로써 이들의 생계위협, 생활상 불이익 최소화할 수 있는 법적 근거를 마련하려는 것임.

주요내용

가. 이 법의 적용대상인 주한미군 한국인근로자를 「대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국 군대의 지위에 관한 협정」에 따라 임용되어 주한미군 주둔지 내 근무하는 대한민국 국적을 지닌 사람으로 함(안 제2조).
나. 주한미군 한국인근로자 지원 등에 관한 사항을 심의？의결하기 위하여 국무총리 소속으로 주한미군한국인근로자지원위원회를 두고, 위원장은 국무총리가 되며, 위원은 국방부차관과 관계 공무원 및 주한미군 한국인근로자 대표 등으로 함(안 제5조).
다. 위원회의 의결사항을 시행하고 위원회에서 위임받은 사항을 처리하기 위하여 국방부장관 소속으로 주한미군한국인근로자지원실무위원회를 두고, 실무위원회는 국방부장관인 위원장 1명을 포함한 15명 이내의 위원으로 구성함(안 제6조).
라. 한？미 방위비분담 특별협정 협상 미타결 또는 지연으로 인해 무급휴직인 주한미군 한국인근로자에게 생활안정 등에 필요한 생계안정급여금을 지급하도록 함(안 제7조).
마. 한？미 방위비분담 특별협정 협상 미타결 또는 지연 등으로 발생한 주한미군 한국인근로자 무급휴직 사태의 재발방지를 위해 이 법 시행 이후 동일한 사유가 발생할 경우 무급휴직 주한미군 한국인근로자의 급여를 정부가 우선 지급하도록 함(안 제8조).
바. 국가는 이 법에 따른 주한미군 한국인근로자에 대한 지원 등을 신속하게 이행하기 위하여 필요한 조치를 우선적으로 시행하여야 하고, 이에 대한 지원 계획을 수립·시행할 때에 주한미군 한국인근로자 등의 의견을 듣고 최대한 반영하여야 함(안 제9조)."
158,2020-04-23,"제안이유

국민경제, 고용안정 및 국가안보 등에 중대한 영향을 미치는 기업에 효율적으로 자금을 지원함으로써 경제상황의 급격한 변동 등으로 인한 경영상의 어려움을 극복하고 기업이 지속가능한 경쟁력을 확보하여 국민경제의 건전한 발전에 이바지하기 위해 한국산업은행에 위기극복과고용을위한기간산업안정기금을 설치하려는 것임.


주요내용

가. 한국산업은행에 위기극복과고용을위한기간산업안정기금(이하 “기간산업안정기금”이라 한다)을 설치함(안 제29조의2).
나. 기간산업안정기금은 기간산업안정기금채권을 발행하여 조성한 자금 등으로 조성하며, 정부는 기간산업안정기금채권의 원리금 상환에 대하여 보증할 수 있음(안 제29조의3).
다. 기간산업안정기금은 기간산업 기업 등에 대해 자금의 대출, 자산의 매수, 채무의 보증, 출자 등의 용도로 사용할 수 있도록 함(안 제29조의4).
라. 한국산업은행이 기간산업안정기금의 부담으로 기간산업 기업에 자금지원을 할 때에는 고용유지, 경영성과의 공유, 자금지원 목적 외의 용도로 사용 제한 등 필요한 조건을 부과할 수 있음(안 제29조의5).
마. 기간산업안정기금의 관리·운용에 관한 기본정책, 자금지원에 관한 사항 등을 심의하기 위해 한국산업은행에 기간산업안정기금운용심의회를 둠(안 제29조의6).
바. 기간산업안정기금으로 출자한 기간산업 기업에 대해서는 「공공기관의 운영에 관한 법률」을 적용하지 아니함(안 제40조).
사. 한국산업은행 및 그 임직원이 고의·중과실이 없이 기간산업안정기금에 따른 업무를 적극적으로 처리한 경우 관계법령에 따른 징계·문책 등을 하지 않는 등 그 책임을 면제함(안 제41조).
아. 기간산업안정기금으로 기업에 출자하는 경우 관계법령의 한도를 초과하여 의결권이 없거나 제한되는 주식을 발행할 수 있도록 함(안 제42조).
자. 기간산업안정기금의 운용은 기금이 재원을 조성한 날부터 2025년 12월 31일까지 할 수 있도록 함(안 부칙 제2조)."
159,2020-04-21,"제안이유

최근 이른바 N번방 사건 등 디지털 성범죄가 사회적 문제로 대두되면서, 성범죄자에 대한 처벌 강화 필요성이 제기되고 있음. 그러나 현행법에 명문화된 규정이 없거나 처벌 수준이 낮아, 성폭력범죄로부터 국민을 실질적으로 보호하기 부족한 점이 있음.
이에 스토킹에 대한 처벌을 명문화함과 동시에 불법촬영 및 불법 반포·상영 등에 대한 상습범 처벌 규정을 마련하고, 아울러 성폭력범죄의 예비 또는 음모에 대한 처벌규정을 신설하는 등 현행법의 미비점을 보완하려는 것임.


주요내용

가. 이른바 스토킹을 포함한 성적 목적을 위한 지속적 괴롭힘에 대한 처벌을 명문화함(안 제12조의2 신설).
나. 불법 촬영 행위, 불법 촬영물 및 복제물의 반포·상영 등의 죄를 상습적으로 범한 경우에 가중 처벌함(안 제14조제4항 신설).
다. 성폭력범죄의 예비 또는 음모에 대한 처벌 규정을 신설함(안 제15조의2 신설)."
160,2020-04-21,"■ 제안이유 및 주요내용
현행법은 정보통신망을 통하여 음란한 부호？문언？음향？화상 또는 영상물을 배포？판매？임대하거나 공공연하게 전시하는 내용의 정보를 유통하는 것을 금지하고 있음.
그러나 음란물 규제의 보호법익은 건전한 성풍속이기 때문에 아동？청소년？여성 등 피해자의 인격권, 성적자기결정권을 보호하기 위하여 “음란”과 더불어 “성착취”를 규정할 필요성이 있음.
이에 개인 또는 집단이 회유·협박·조종 등의 수단을 사용하거나 금전상의 이익 등을 대가로 아동·청소년·여성으로 하여금 성적 행위를 하거나 성적 활동에 참여하도록 만드는 성착취를 내용으로 하는 정보가 정보통신망을 통하여 유통되는 것을 금지함으로써 아동？청소년？여성 등 피해자의 인격권, 성적자기결정권을 보호하려는 것임(안 제2조제1항제14호 신설 및 제44조의7제1항제1호 등)."
161,2020-04-21,"제안이유

현행법상 간음과 추행의 죄에 관해서는 예비·음모죄의 처벌규정을 두고 있지 않으며, 13세 미만의 자를 간음·추행한 경우 강간·강제추행 등으로 의제하여 처벌하나, 13세 이상의 자는 원칙적으로 성관계에 동의할 능력이 있는 것으로 보고 있음. 또한 현행법상 경합범 처벌규정에 따르면 여러 명의 성범죄 피해자가 있는 경우에도 사형 또는 무기징역을 선고하는 경우가 아닌 한 가장 중한 죄에 정한 형에 1.5배를 가중하여 처벌하고 있음.
그런데 최근 미성년자 등을 협박해 성착취 동영상을 촬영하고 이를 텔레그램을 통해 유포한 소위 ‘n번방’ 사건이 발생하면서, 온라인을 기반으로 판단능력이 부족한 나이 어린 피해자들을 상대로 집단적으로 성범죄를 저지르거나 모의하고, 76명에 이르는 다수의 피해자들에게 극심한 고통을 주는 성착취 범죄를 저질렀음에도 불구하고, 피해자의 연령에 따라 개별적인 폭행·협박 유무나 실행의 착수 여부를 입증하지 못하거나 제대로 형량 가중이 되지 않아 가해자들을 엄벌에 처하지 못할 것이라는 국민적 우려가 커지고 있는 상황임.
그러므로 미성년자 의제강간죄 기준연령을 상향하고 강간죄 등의 예비·음모죄를 신설하며, 성범죄 피해자가 많아질수록 이에 비례하여 중한 형을 과할 수 있도록 하는 등 성범죄의 처벌을 강화하고 가중처벌의 체계를 새롭게 마련하려는 것임.


주요내용

가. 미성년자 의제강간죄의 기준연령을 현행 13세에서 16세로 상향하여 판단능력이 불완전한 미성년자의 성을 두텁게 보호함(안 제305조).
나. 강간죄, 유사강간죄, 강간등 상해죄 및 미성년자 의제강간죄의 예비·음모에 관한 처벌규정을 신설함(안 제305조의3 신설).
다. 강간과 추행의 죄에 관해서는 제38조제1항제2호 및 제39조제1항·제3항의 경합범 처벌규정에도 불구하고 여러 개의 죄를 저지른 경우 각 죄에 정한 형을 합산하도록 하여 성범죄 피해자 수가 많아질수록 이에 비례하여 처벌을 강화할 수 있도록 함(안 제305조의4 신설)."
162,2020-04-21,"■ 제안이유
현행법은 아동·청소년을 성범죄로부터 보호하고 아동·청소년이 건강한 사회구성원으로 성장할 수 있도록, 아동·청소년대상 성범죄의 처벌과 절차에 관한 특례를 규정하고 피해아동·청소년을 위한 구제 및 지원 절차를 마련하고 있음.
그러나 최근 텔레그램 N번방 사건 등 아동·청소년을 대상으로 하는 성범죄가 끊임없이 발생하고 있어, 아동·청소년대상 성범죄에 대한 처벌을 보다 강화하고, 피해아동·청소년에 대한 보호를 철저히 하여야 한다는 지적이 있음.
이에 아동·청소년이용음란물을 아동·청소년성착취물로 변경하여 이와 관련한 법정형을 일괄적으로 상향하는 동시에 공개명령의 대상 범죄에 포함하는 등 아동·청소년성착취물 관련 범죄에 대한 처벌을 강화하고, 성매매의 상대방이 된 아동·청소년을 피해아동·청소년에 포함하여 보호처분 대상에서 제외하는 등 아동·청소년대상 성범죄에 대한 처벌을 강화하고 아동·청소년에 대한 성보호를 확대하려는 것임.


■ 주요내용
가. 제명을 「아동·청소년의 성보호에 관한 법률」에서 「아동·청소년의 성보호 및 아동·청소년대상 성범죄 처벌에 관한 법률」로 변경함(안 제명).
나. ‘아동·청소년이용음란물’을 ‘아동·청소년성착취물’로 변경함(안 제2조제5호 등).
다. 성매매의 상대방이 된 아동·청소년을 피해아동·청소년에 포함함(안 제2조제6호 및 제2조제7호·제38조·제39조 삭제).
라. 아동·청소년에 대한 강간·강제추행 등의 죄를 범할 목적으로 예비 또는 음모한 사람에 대하여 3년 이하의 징역에 처하도록 함(안 제7조의2 신설).
마. 아동·청소년이용음란물에 관한 범죄의 형량을 일괄적으로 상향함(안 제11조).
바. 공개명령의 대상 범죄에 아동·청소년이용음란물에 관한 범죄를 추가함(안 제49조제1항제1호).
사. 아동·청소년이용음란물에 관한 범죄를 저지른 사람을 수사기관에 신고한 사람에 대하여 포상금을 지급할 수 있도록 함(안 제59조제1항)."
163,2020-04-20,"제안이유

최근 ‘코로나바이러스감염증-19(이하 코로나19)’의 국내 확산 이후 강력한 방역 대응 과정에서 소비 등 민간의 경제활동이 크게 위축되어 소상공인 및 중소기업 등의 매출이 급감하는 등 어려움이 가중되고 있는 상황임.
따라서, 코로나19 사태가 진정된 이후의 미래 소비와 투자에 대해 소상공인 및 중소기업 등에게 미리 현금 유동성을 제공함으로써 소상공인 및 중소기업 등이 직면한 유동성 위기를 완화하고 내수를 보강하기 위한 정책적 지원이 절실함.
이에, 가계부문의 선결제？선구매 활성화를 지원하기 위하여 개인이 2020년 4월부터 6월까지 음식점업 등 코로나19 피해업종에서 결제한 금액에 대해 신용카드 소득공제율을 30%에서 80%로, 현금영수증 및 체크카드 소득공제율을 60%에서 80%로 상향하고, 개인사업자 또는 법인이 사업과 관련한 재화 또는 용역을 소상공인으로부터 구매하고 구매대금을 3개월 이상 앞당겨 2020년 4월부터 6월 중에 선결제하는 경우 선결제 금액의 1%를 소득세 또는 법인세에서 세액공제하는 한편, 코로나19로 인해 어려움을 겪고 있는 중소기업의 현금 유동성 문제를 조기에 완화하기 위하여 개인사업자 또는 중소기업이 2020 과세연도의 전반기에 결손이 발생한 경우 전반기 결손금에 대한 세금을 조기에 환급해 주려고 하는 것임.


주요내용

가. 중소기업의 결손금 소급공제에 따른 환급 특례 신설(안 제8조의4 신설)
2020 과세연도 전반기에 결손이 발생한 중소기업에 대해 전반기가 지난 날부터 2개월 이내에 환급을 신청하는 경우 직전 과세연도에 대한 소득세액 또는 법인세액을 한도로 2020 과세연도 전반기 결손금에 대한 세금을 조기에 환급하도록 함.
나. 선결제 금액에 대한 세액공제 신설(안 제99조의12 신설)
내국인이 소상공인으로부터 사업과 관련한 재화 또는 용역을 구입하면서 구매대금을 3개월 이상 앞당겨 2020년 4월 1일부터 6월 30일 기간 중에 선결제하는 경우에는 선결제 금액의 1%를 소득세 또는 법인세에서 세액공제함.
다. 코로나19 피해업종에 대한 신용카드등 사용금액 소득공제율 인상(안 제126조의2)
2020년 4월부터 6월까지 음식점업 등 코로나19 피해업종에서 신용카드 등으로 결제한 금액에 대해서는 신용카드등 사용금액 소득공제율을 결제수단에 상관없이 80%로 인상함."
164,2020-04-20,"제안이유 및 주요내용

인터넷 메신저를 통해 벌어진 디지털 성 착취 사건인 소위 ‘N번방 사건’의 실체가 하나둘씩 밝혀지면서 국민적 공분이 커지고 있음. 더구나 현재까지 신원이 파악된 피해자 74명 중 미성년자가 16명에 이르고 있어 더욱 더 큰 충격을 주고 있음.
아동？청소년에 대한 성범죄는 성 착취임과 동시에 가혹한 아동학대행위로 피해자가 감내해야 할 정신적？신체적 충격의 정도를 가늠하기조차 어려움.
이처럼 아동？청소년 음란물 범죄의 규모와 형태가 갈수록 교묘해지고 있지만, 우리나라의 아동 대상 성범죄에 대한 처벌이 지나치게 관대해 실효성이 떨어진다는 비판이 커지고 있음.
이에 아동？청소년 대상 성범죄의 경우 형의 하한을 설정하는 등 법정형을 강화하여 경각심을 제고하고 범죄 근절에 기여하려는 것임(안 제11조)."
165,2020-04-09,"제안이유 및 주요내용

최근 국민의 공분을 사고 있는 이른바 n번방 사태는 텔레그램을 이용한 아동 및 청소년 등의 여성에 대한 디지털 성착취 사건임. 가해자들은 일자리 제공 등 금전적 유혹 등을 통해 아동 및 청소년 등에게 접근해 개인정보를 받아 낸 후 부모와 지인에게 알리겠다고 협박하여 피해자들로 하여금 성착취물을 촬영하도록 강요한 것이 드러났음. 이 촬영물을 디지털 프로그램 등을 통해 유포하여 재산상 이득을 취하기도 하였음. 이처럼 아동·청소년 등에 대한 범죄의 규모와 형태가 갈수록 교묘해지고 심각해지고 있지만, 현행법의 처벌 수준은 미비한 실정임.
현행법에서는 범죄단체 조직 및 가입죄에 대하여 처벌하고 있으나, n번방 사건과 같이 텔레그램 채팅방 개설자 및 가입자들에게 범죄단체 조직 및 가입죄를 적용하기는 불분명한 상황임. 또한 아동 및 청소년을 상대로 한 성착취물 촬영 및 유포, 관람 등 행위에 대해서는 더욱 엄중하게 처벌할 필요가 있음.
이에 아동 및 청소년의 성적 촬영물을 직접 촬영 또는 피해 여성으로 하여금 촬영케 하거나 이를 유포, 관람하는 등 행위를 「형법」상 범죄단체 조직죄 등으로 처벌하도록 함(안 제114조의2 신설)."
166,2020-04-09,"■ 제안이유 및 주요내용
최근 국민의 공분을 사고 있는 이른바 n번방 사태는 텔레그램을 이용한 아동 및 청소년 등의 여성에 대한 디지털 성착취 사건임. 가해자들은 일자리 제공 등 금전적 유혹 등을 통해 아동 및 청소년 등에게 접근해 개인정보를 받아 낸 후 부모와 지인에게 알리겠다고 협박하여 피해자들로 하여금 성착취물을 촬영하도록 강요한 것이 드러났음. 이 촬영물을 디지털 프로그램 등을 통해 유포하여 재산상 이득을 취하기도 하였음. 이처럼 아동？청소년 등에 대한 범죄의 규모와 형태가 갈수록 교묘해지고 심각해지고 있지만, 현행법의 처벌 수준은 미비한 실정임.
이에 협박, 강요 등을 통해 아동·청소년에게 음란물을 찍게 하거나 촬영한 영상물임을 알면서도 이를 관람하기 위하여 접근한 자는 5년 이상의 유기징역에 처하도록 하자는 것임. n번방 대화방 가입자까지 처벌 대상과 수위를 강화시켜 디지털 성범죄 근절에 기여하려는 것임. (안 제11조제1항 및 제2항 신설)."
167,2020-03-31,"제안이유

최근 텔레그램 N번방 사건은 그동안 디지털 성범죄에 안일하게 대처해왔던 축적의 결과로서 불법촬영물의 촬영자, 유포자의 처벌이 제대로 이루어져야 제2의 N번방 사건을 막을 수 있음.
무엇보다 생산-유통-협박-소비-산업화라는 디지털 성범죄의 연쇄 고리를 끊어내는데 초점을 맞춰야 함.
하지만 불법촬영물로 인한 협박이나 강요 행위로 인한 성범죄 피해가 발생하고 있음에도 이를 처벌하는 규정은 미비하여 처벌이 약하고, 신상공개·취업제한 등마저 이루어지지 않고 있는 상황임.
이에 불법촬영물의 촬영자와 유포자에 대한 처벌을 대폭 강화하고, 불법촬영물을 인지하고도 소지 또는 시청한 자에 대해서도 성범죄로 엄중하게 처벌하도록 하는 한편, 불법촬영물로 협박하거나 강요한 경우를 성범죄로 처벌하도록 하고 불법촬영물로 인한 범죄로 얻은 이익은 몰수, 신고자에 대해서는 포상금을 지급하여 피해자를 보호하려는 것임.



주요내용

가. 기계장치를 이용하여 성적 욕망 또는 수치심을 유발할 수 있는 사람의 신체를 촬영대상자의 의사에 반하여 촬영한 자는 3년 이상의 유기징역 또는 무기징역에 처하도록 함(안 제14조제1항).
나. 제14조제1항에 따른 촬영물 또는 복제물을 반포·판매·임대·제공 또는 공공연하게 전시·상영한 자 또는 제1항의 촬영이 촬영대상자의 의사에 반하지 아니한 경우에도 사후에 그 촬영물 또는 복제물을 촬영대상자의 의사에 반하여 반포등을 한 자는 3년 이상의 유기징역 또는 무기징역에 처하도록 함(안 제14조제2항).
다. 촬영대상자의 의사에 반하여 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제2조제1항제1호의 정보통신망(이하 “정보통신망”이라 한다)을 이용하여 제14조제2항의 죄를 범한 자는 3년 이상의 유기징역 또는 무기징역에 처하도록 함(안 제14조제3항).
라. 제14조제2항의 촬영물 또는 복제물임을 알면서 이를 소지 또는 시청한 자는 3년 이하의 징역 또는 3천만원 이하의 벌금에 처하도록 함(안 제14조제4항 신설).
마. 반포등을 할 목적으로 사람의 얼굴ㆍ신체 또는 음성을 대상으로 한 영상물등을 영상물등의 대상자의 의사에 반하여 성적 욕망 또는 수치심을 유발할 수 있는 형태로 편집등을 한 자는 3년 이상의 유기징역 또는 무기징역에 처하도록 함(안 제14조의2제1항).
바. 제14조의2제1항에 따른 편집물등 또는 복제물을 반포등을 한 자 또는 제1항의 편집등을 할 당시에는 영상물등의 대상자의 의사에 반하지 아니한 경우에도 사후에 그 편집물등 또는 복제물을 영상물등의 대상자의 의사에 반하여 반포등을 한 자는 3년 이상의 유기징역 또는 무기징역에 처하도록 함(안 제14조의2제2항).
사. 영상물등의 대상자의 의사에 반하여 정보통신망을 이용하여 제14조제2항의 죄를 범한 자는 3년 이상의 유기징역 또는 무기징역에 처함(안 제14조의2제3항).
아. 제14조제2항의 촬영물 또는 복제물, 제14조의2제1항의 영상물등이나 같은 조 제2항의 편집물등 또는 복제물을 이용하여 사람을 협박한 자는 7년 이하의 징역에 처하도록 함(안 제14조의3 신설).
자. 제14조의3제1항에 따른 협박으로 사람의 권리행사를 방해하거나 의무 없는 일을 하게 한 자는 10년 이하의 징역에 처하도록 함(안 제14조의3 신설).
차. 제14조, 제14조의2 및 제14조의3에 규정된 죄를 범한 사람이 그 범죄로 인하여 취득한 금품이나 그 밖의 이익은 몰수하고, 몰수할 수 없는 경우에는 그 가액을 추징하도록 함(안 제16조의2 신설).
카. 법무부장관이 제14조, 제14조의2 및 제14조의3에 해당하는 범죄를 저지른 사람을 수사기관에 신고한 사람에 대하여는 예산의 범위에서 포상금을 지급할 수 있도록 함(안 제49조의2 신설)."
168,2020-03-31,"■ 제안이유
최근 발생한 텔레그램 N번방 사건처럼 불법촬영물의 유통으로 인한 피해자의 2차 피해를 방지하기 위해서는 정보통신서비스 제공자의 신속한 삭제와 접속 차단이 우선되어야 함.
하지만 현행법에는 정보통신서비스 제공자의 불법촬영물에 대한 조치 불이행과 피해자 보호의무 방기에 대한 처벌규정도 없을 뿐만 아니라 피해자에 대한 실질적인 보상제도도 없음.
또한, 해외 정보통신서비스 제공자의 경우 해외사업자라는 이유로 국내법을 적용하기 어려운 실정임.
이에 불법정보에 불법촬영물을 포함하고 정보통신서비스 사업자에게 불법촬영물 유통방지에 관한 책임과 피해자 보호의무를 부여하며, 불법촬영물에 대한 신속한 조치를 이행하지 않을 경우 과징금과 징벌적 손해배상을 부과하도록 하는 한편, 해외사업자에게도 불법촬영물 유통방지에 관한 책임과 피해자 보호의무를 준수하지 않을 경우 과징금과 징벌적 손해배상을 부과할 수 있도록 역외적용 규정과 국내대리인 제도를 도입하려는 것임.
또한 「성폭력범죄의 처벌 등에 관한 특례법」 제14조에서 정한 형에 해당하는 범죄를 목적으로 하는 단체 또는 집단을 조직하거나 이에 가입 또는 그 구성원으로 활동한 사람은 그 목적한 죄에 정한 형으로 처벌할 수 있도록 하려는 것임.


■ 주요내용
가. 국외에서 이루어진 행위도 국내 시장 또는 이용자에게 영향을 미칠 경우 이 법을 적용하도록 함(안 제5조의2).
나. 국내대리인의 업무에 제44조의9에 따른 불법촬영물등 유통방지 책임자 업무, 제64조의5에 따른 투명성 보고서 제출 업무를 추가함(안 제32조의5).
다. 불법정보에 「성폭력범죄의 처벌 등에 관한 특례법」 제14조에 따른 촬영물 또는 그 복제물을 포함하도록 함(안 제44조의7제1항제10호).
라. 정보통신서비스 제공자 중 일일 평균 이용자의 수, 매출액 등이 대통령령으로 정하는 기준에 해당하는 자는 불법촬영물등 유통방지 책임자를 두도록 하고 분기별로 투명성 보고서를 제출하도록 함(안 제44조의9 및 제64조의6).
마. 이용자는 불법촬영물등의 유통으로 다른 이용자 또는 정보통신서비스 제공자의 행위로 손해가 발생할 경우 손해액의 3배의 범위에서 손해배상을 청구할 수 있도록 함 (안 제44조의11).
바. 불법촬영물등에 대한 삭제 등의 조치가 이루어지지 않는 경우 해당 정보통신서비스 제공자에게 과징금을 부과할 수 있도록 함(안 제64조의5).
사. 불법촬영물등의 생성？유포의 범죄를 목적으로 하는 단체 또는 집단을 조직하거나 이에 가입 또는 그 구성원으로 활동한 사람은 「성폭력범죄의 처벌 등에 관한 특례법」 제14조에서 정한 형으로 처벌하도록 함(안 제74조의2)."
169,2020-03-25,"제안이유 및 주요내용

최근 소위 ‘텔레그램 n번방’, ‘박사방’ 사건을 비롯하여 카메라 등을 이용한 불법 촬영 및 촬영물 반포 등 디지털 성범죄로 인한 피해가 급증하면서, 동의 없이 성적 욕망 또는 수치심을 유발할 수 있는 사람의 신체를 촬영하거나 반포한 경우 그 촬영자 또는 반포자뿐만 아니라 이를 소지하거나 구입한 자도 처벌하여야 한다는 의견 및 「아동·청소년의 성보호에 관한 법률」에서 규정하고 있는 것과 같이 온라인서비스제공자에게 불법 촬영물을 발견하고 삭제하거나 전송을 방지·중단할 의무를 부과하고 이를 해태한 경우 책임을 물어야 한다는 의견이 있었음.
이에 불법 촬영물을 소지하거나 구입한 자에 대한 처벌규정 및 온라인서비스제공자가 취하여야 하는 기술적 조치에 관한 규정을 신설하고자 하는 것임(안 제14조제4항 및 제14조의3 신설 등)."
170,2020-03-25,"제안이유 및 주요내용

최근 채팅앱을 이용한 강간 모의, 불법촬영물 유통 거래 등 성범죄가 성행하는 이른바 ‘N번방 사건’이 국민적 공분을 사고 있음. 특히 피해 여성 중 아동과 청소년 등 미성년자가 대거 포함되어 있는 등 아동음란물 범죄의 규모와 형태가 갈수록 교묘해지고 있지만, 실효성 있는 법적 제재 및 처벌은 미비한 수준임.
이에 현행법상 아동·청소년이용음란물 범죄에 대한 형량을 일괄적으로 상향하고 아동·청소년대상 음란물을 구입하거나 소지한 자에 대해서도 형량을 강화함으로써 사회적 경각심을 제고하고 성범죄 근절에 기여하려는 것임.(안 제11조)."
